setitem_group_begin	num=0	essential_setitem_id={{23;29358;70096};{2386;29364;70097};{43;29446;70095}}	essential_setitem_desc={[No set effect];[P. Def. + 2%, Max HP + 41.]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={}	setitem_group_end
setitem_group_begin	num=11	essential_setitem_id={{398};{418};{2431}}	essential_setitem_desc={[Sleep / Hold Resistance +20%];[STR +4, CON -1]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=12	essential_setitem_id={{400};{420};{2436}}	essential_setitem_desc={[Paralysis Resistance +10%];[P. Def. +5.26%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=13	essential_setitem_id={{401};{2437}}	essential_setitem_desc={[M. Def. +5%, Stun Resistance +10%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=14	essential_setitem_id={{436;29396};{469;29403};{2447;29419}}	essential_setitem_desc={[Max MP +40];[M. Atk. +10%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=15	essential_setitem_id={{437;29397};{470;29404};{2450;29414}}	essential_setitem_desc={[Speed +7];[WIT +1]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=16	essential_setitem_id={{439};{471};{2454}}	essential_setitem_desc={[Sleep / Hold Resistance +20%];[Casting Spd. +15%, P. Def. +5.26%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=17	essential_setitem_id={{441};{472};{2459}}	essential_setitem_desc={[Stun Resistance +10%];[INT +4, WIT -1, Max HP -270]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=18	essential_setitem_id={{442};{473};{2463}}	essential_setitem_desc={[Paralysis Resistance +10%];[WIT +1, Max MP +171, P. Def. +5.26%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=19	essential_setitem_id={{1101;29379;70099};{1104;29386;70100};{44;29447;70098}}	essential_setitem_desc={[No set effect];[Casting Spd. + 15%.]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={}	setitem_group_end
setitem_group_begin	num=20	essential_setitem_id={{2376};{2379};{90455};{5714};{5730}}	essential_setitem_desc={[Max HP +294];[P. Def. +5%];[Poison / Bleed Resistance +60%];[CON +1]}	additional_setitem_id={{673}}	additional_setitem_desc={[Shield Defense Rate +24%]}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +360, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Vampiric Rage +2%, P. Skills Cooldown -4%]};{9;[+9 Set Effect: Stun Resistance +10%]};{10;[+10 Set Effect: Bow Attack Resistance +10%, P. Def. +6%]}}	setitem_group_end
setitem_group_begin	num=21	essential_setitem_id={{2381};{90464};{5722};{5738}}	essential_setitem_desc={[Max HP +320];[Sleep / Hold Resistance +50%];[STR -3, CON +3]}	additional_setitem_id={{110}}	additional_setitem_desc={[Shield Defense Rate +24%]}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +360, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Vampiric Rage +2%, P. Skills Cooldown -4%]};{9;[+9 Set Effect: Stun Resistance +10%]};{10;[+10 Set Effect: Bow Attack Resistance +10%, P. Def. +6%]}}	setitem_group_end
setitem_group_begin	num=22	essential_setitem_id={{2384};{2388};{90459};{5711};{5727}}	essential_setitem_desc={[P. Evasion +4];[P. Critical Rate +10];[Paralysis Resistance +30%];[DEX +1]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=23	essential_setitem_id={{2390};{90456};{5715};{5731}}	essential_setitem_desc={[Weight Limit +5795];[P. Critical Damage +30];[Poison / Bleed Resistance +60%, M. Def. +5.25%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=24	essential_setitem_id={{2391};{90462};{5719};{5735}}	essential_setitem_desc={[MP Recovery Bonus +5.26%];[MEN +3, WIT -1, INT -2, P. Def. +5.26%];[Stun Resistance +30%, Casting Spd. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=25	essential_setitem_id={{2392};{90465};{5723};{5739}}	essential_setitem_desc={[MP Recovery Bonus +5.26%];[P. Atk. +2.7%];[DEX +3, Sleep / Hold Resistance 50%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=26	essential_setitem_id={{2397};{2402};{90460};{5712};{5728}}	essential_setitem_desc={[MP Recovery Bonus +5.26%];[Max MP +102];[Paralysis Resistance +30%];[M. Atk. +10%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=27	essential_setitem_id={{2398};{2403};{90463};{5720};{5736}}	essential_setitem_desc={[MP Recovery Bonus +5.26%];[Max MP +206];[Stun Resistance +30%];[INT -2, MEN -1, WIT +3]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=28	essential_setitem_id={{2399};{2404};{90466};{5724};{5740}}	essential_setitem_desc={[MP Recovery Bonus +5.26%];[Speed +7];[Sleep / Hold Resistance +50%];[INT +2, MEN +1, WIT -3, M. Critical Damage +30]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=29	essential_setitem_id={{2406};{90457};{5716};{5732}}	essential_setitem_desc={[Poison / Bleed Resistance +60%];[P. Def. +5.26%];[Casting Spd. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=30	essential_setitem_id={{365};{388};{90470};{5765};{5777}}	essential_setitem_desc={[HP Recovery Bonus +5.24%];[Healing received +4%];[Paralysis Resistance +50%];[STR -2, CON +2, Max HP +238]}	additional_setitem_id={{641}}	additional_setitem_desc={[Shield Defense Rate + 24%.]}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +360, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Vampiric Rage +2%, P. Skills Cooldown -4%]};{9;[+9 Set Effect: Stun Resistance +10%]};{10;[+10 Set Effect: Bow Attack Resistance +10%, P. Def. +6%]}}	setitem_group_end
setitem_group_begin	num=31	essential_setitem_id={{2382};{90467};{5768};{5780}}	essential_setitem_desc={[Weight Limit +5759];[Poison / Bleed Resistance +80%, Speed +4];[STR +2, CON -2, Atk. Spd. +8%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +360, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Vampiric Rage +2%, P. Skills Cooldown -4%]};{9;[+9 Set Effect: Stun Resistance +10%]};{10;[+10 Set Effect: Bow Attack Resistance +10%, P. Def. +6%]}}	setitem_group_end
setitem_group_begin	num=32	essential_setitem_id={{2385};{2389};{90471};{5766};{5778}}	essential_setitem_desc={[P. Evasion +4];[P. Critical Damage +30];[Atk. Spd. +4%, Paralysis Resistance +50%];[STR +1, CON -1, P. Atk. +4%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=33	essential_setitem_id={{2393};{90468};{5769};{5781}}	essential_setitem_desc={[MP Recovery Bonus +8%];[Max MP +222];[MEN +2, WIT -2, Poison / Bleed Resistance +80%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
setitem_group_begin	num=34	essential_setitem_id={{2400};{2405};{90469};{5770};{5782}}	essential_setitem_desc={[MP Recovery Bonus +5.26%];[Poison / Bleed Resistance +80%];[M. Def. +8%];[INT -2, WIT +2, Casting Spd. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=35	essential_setitem_id={{2407};{90472};{5767};{5779}}	essential_setitem_desc={[Slightly decreases magic cancellation damage, Speed +7];[Paralysis Resistance +50%, P. Def. +8%];[WIT +2, MEN -2, Casting Spd. +15%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max MP +140, HP Recovery Bonus +4 when standing / sitting, MP Recovery Bonus +6 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Healing received +52, M. Skill MP Consumption -4%]};{9;[+9 Set Effect: Paralysis Resistance +10%, Stun Resistance +5%]};{10;[+10 Set Effect: Debuff Resistance +7%, chance of receiving P. Critical Damage -20%]}}	setitem_group_end
setitem_group_begin	num=36	essential_setitem_id={{374};{90473};{5771};{5783}}	essential_setitem_desc={[P. Accuracy +3, HP Recovery Bonus +5.24%];[P. Atk. +4%, Reflect P. Damage +5%];[CON +2, DEX -2, Sleep / Hold Resistance +70%]}	additional_setitem_id={{2498}}	additional_setitem_desc={[Shield Defense Rate +24%]}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +360, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Vampiric Rage +2%, P. Skills Cooldown -4%]};{9;[+9 Set Effect: Stun Resistance +10%]};{10;[+10 Set Effect: Bow Attack Resistance +10%, P. Def. +6%]}}	setitem_group_end
setitem_group_begin	num=37	essential_setitem_id={{2383};{90476};{5774};{5786}}	essential_setitem_desc={[P. Accuracy +3, HP Recovery Bonus +5.24%];[P. Atk. +4%, Speed +7];[STR +2, CON -2, Stun Resistance +50%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +360, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Vampiric Rage +2%, P. Skills Cooldown -4%]};{9;[+9 Set Effect: Stun Resistance +10%]};{10;[+10 Set Effect: Bow Attack Resistance +10%, P. Def. +6%]}}	setitem_group_end
setitem_group_begin	num=38	essential_setitem_id={{2394};{90474};{5772};{5784}}	essential_setitem_desc={[MP Recovery Bonus +5.26%];[Absorbs 3% of melee damage, M. Def. +4%];[DEX +1, CON -1, Sleep / Hold Resistance +70%]}	additional_setitem_id={}	additional_setitem_desc={}	unk1=0	unk2=0	enchant_setitem_condition={{6;[+6 Set Effect: Max HP +200, Max MP +80, HP Recovery Bonus +10 when standing / sitting, MP Recovery Bonus +4 when standing / sitting]};{7;[+7 Set Effect: P. Def. +47, M. Def. +28]};{8;[+8 Set Effect: Speed +4, P. and M. Skill Power +7%]};{9;[+9 Set Effect: Mental / Paralysis / Stun Resistance +5%]};{10;[+10 Set Effect: Magic Attack Resistance +15%, M. Def. +7%]}}	setitem_group_end
